SoC,Voltage_V,Voltage_OCV
0.5897285705124946,3.872,3.872
0.5897810006960689,3.872,3.872
0.5898334308796431,3.872,3.872
0.5898858610632176,3.872,3.872
0.5899382912467919,3.872,3.872
0.5899907214303661,3.872,3.872
0.5900431516139406,3.872,3.872
0.5900942710429256,3.872,3.872
0.5901467012264998,3.872,3.872
0.5901991314100742,3.872,3.872
0.5902515615936486,3.872,3.872
0.5903039917772228,3.872,3.872
0.5903564219607973,3.872,3.872
0.5904088521443716,3.872,3.872
0.5904625930825351,3.872,3.872
0.5905150232661096,3.872,3.872
0.5905674534496839,3.872,3.872
0.5906198836332582,3.873,3.873
0.5906710030622432,3.873,3.873
0.5907221224912281,3.873,3.873
0.5907745526748025,3.873,3.873
0.5908269828583768,3.873,3.873
0.5908794130419511,3.873,3.873
0.5909318432255255,3.873,3.873
0.5909842734090998,3.873,3.873
0.5910367035926742,3.873,3.873
0.5910891337762485,3.873,3.873
0.5911415639598228,3.873,3.873
0.5911939941433972,3.873,3.873
0.5912464243269715,3.873,3.873
0.5912988545105458,3.873,3.873
0.5913512846941202,3.873,3.873
0.5914050256322838,3.873,3.873
0.5914574558158583,3.873,3.873
0.5915098859994325,3.873,3.873
0.5915623161830068,3.873,3.873
0.5916147463665813,3.873,3.873
0.5916671765501555,3.873,3.873
0.5917196067337298,3.874,3.874
0.5917720369173043,3.874,3.874
0.5918231563462892,3.874,3.874
0.5918755865298635,3.874,3.874
0.5919280167134378,3.874,3.874
0.5919791361424227,3.874,3.874
0.5920315663259972,3.874,3.874
0.5920839965095714,3.874,3.874
0.5921377374477351,3.874,3.874
0.5921888568767201,3.874,3.874
0.5922412870602944,3.874,3.874
0.5922937172438687,3.874,3.874
0.5923461474274431,3.874,3.874
0.5923985776110174,3.874,3.874
0.5924510077945917,3.874,3.874
0.5925034379781662,3.874,3.874
0.5925558681617404,3.874,3.874
0.5926082983453147,3.874,3.874
0.5926607285288892,3.874,3.874
0.5927131587124634,3.874,3.874
0.5927655888960378,3.874,3.874
0.5928180190796122,3.874,3.874
0.5928704492631864,3.874,3.874
0.5929228794467608,3.874,3.874
0.5929753096303352,3.874,3.874
0.5930277398139094,3.875,3.875
0.5930801699974838,3.875,3.875
0.5931326001810582,3.875,3.875
0.5931837196100431,3.875,3.875
0.5932361497936174,3.875,3.875
0.5932885799771919,3.875,3.875
0.5933410101607661,3.875,3.875
0.5933934403443405,3.875,3.875
0.5934458705279149,3.875,3.875
0.5934996114660784,3.875,3.875
0.5935520416496528,3.875,3.875
0.5936044718332272,3.875,3.875
0.5936569020168014,3.875,3.875
0.5937080214457864,3.875,3.875
0.5937604516293609,3.875,3.875
0.5938115710583458,3.875,3.875
0.5938640012419201,3.875,3.875
0.5939164314254943,3.875,3.875
0.5939675508544794,3.875,3.875
0.5940199810380538,3.876,3.876
0.594072411221628,3.875,3.875
0.5941248414052024,3.875,3.875
0.5941772715887768,3.876,3.876
0.594229701772351,3.876,3.876
0.5942821319559254,3.876,3.876
0.5943345621394998,3.876,3.876
0.594386992323074,3.876,3.876
0.5944394225066485,3.876,3.876
0.5944918526902228,3.876,3.876
0.594544282873797,3.876,3.876
0.5945967130573715,3.876,3.876
0.5946491432409458,3.876,3.876
0.59470157342452,3.876,3.876
0.5947540036080945,3.876,3.876
0.5948064337916688,3.876,3.876
0.5948588639752431,3.876,3.876
0.5949112941588175,3.876,3.876
0.5949637243423918,3.876,3.876
0.5950161545259661,3.876,3.876
0.5950685847095405,3.876,3.876
0.5951210148931148,3.876,3.876
0.5951734450766891,3.876,3.876
0.5952258752602635,3.877,3.877
0.5952783054438378,3.876,3.876
0.5953307356274121,3.877,3.877
0.5953831658109865,3.877,3.877
0.5954355959945608,3.877,3.877
0.5954880261781352,3.877,3.877
0.5955404563617095,3.877,3.877
0.5955928865452838,3.877,3.877
0.5956453167288582,3.877,3.877
0.5956990576670218,3.877,3.877
0.5957514878505962,3.877,3.877
0.5958026072795811,3.877,3.877
0.5958550374631555,3.877,3.877
0.5959074676467297,3.877,3.877
0.5959598978303041,3.877,3.877
0.5960123280138785,3.877,3.877
0.5960647581974527,3.877,3.877
0.5961158776264378,3.877,3.877
0.5961683078100122,3.877,3.877
0.5962207379935864,3.877,3.877
0.5962731681771608,3.877,3.877
0.5963255983607352,3.877,3.877
0.5963780285443094,3.877,3.877
0.5964291479732944,3.877,3.877
0.5964802674022793,3.877,3.877
0.5965326975858537,3.877,3.877
0.5965851277694281,3.878,3.878
0.5966375579530023,3.878,3.878
0.5966899881365767,3.878,3.878
0.5967424183201511,3.878,3.878
0.5967948485037254,3.878,3.878
0.5968472786872997,3.878,3.878
0.5968997088708741,3.878,3.878
0.596950828299859,3.878,3.878
0.5970032584834334,3.878,3.878
0.5970569994215971,3.878,3.878
0.5971094296051713,3.878,3.878
0.5971618597887457,3.878,3.878
0.5972142899723201,3.878,3.878
0.5972667201558943,3.878,3.878
0.5973178395848793,3.878,3.878
0.5973702697684536,3.878,3.878
0.597422699952028,3.878,3.878
0.597473819381013,3.878,3.878
0.5975262495645872,3.878,3.878
0.5975786797481617,3.878,3.878
0.597631109931736,3.878,3.878
0.5976835401153102,3.878,3.878
0.5977359702988847,3.879,3.879
0.597788400482459,3.879,3.879
0.5978408306660333,3.879,3.879
0.5978932608496077,3.879,3.879
0.597945691033182,3.879,3.879
0.5979981212167563,3.879,3.879
0.5980505514003307,3.879,3.879
0.598102981583905,3.879,3.879
0.5981554117674793,3.879,3.879
0.5982078419510537,3.879,3.879
0.598260272134628,3.879,3.879
0.5983127023182023,3.879,3.879
0.5983651325017767,3.879,3.879
0.598417562685351,3.879,3.879
0.598468682114336,3.879,3.879
0.5985211122979103,3.879,3.879
0.5985735424814846,3.879,3.879
0.598625972665059,3.879,3.879
0.598677092094044,3.879,3.879
0.5987295222776183,3.879,3.879
0.5987819524611926,3.879,3.879
0.5988330718901775,3.879,3.879
0.5988855020737519,3.879,3.879
0.5989379322573263,3.88,3.88
0.5989903624409005,3.88,3.88
0.5990427926244749,3.88,3.88
0.59909391205346,3.88,3.88
0.5991450314824449,3.88,3.88
0.5991974616660192,3.88,3.88
0.5992498918495934,3.88,3.88
0.5993023220331679,3.88,3.88
0.5993547522167422,3.88,3.88
0.5994071824003164,3.88,3.88
0.5994596125838909,3.88,3.88
0.5995107320128759,3.88,3.88
0.5995631621964501,3.88,3.88
0.5996155923800245,3.88,3.88
0.5996680225635989,3.88,3.88
0.5997204527471731,3.88,3.88
0.5997728829307476,3.88,3.88
0.5998253131143219,3.88,3.88
0.5998777432978961,3.88,3.88
0.5999301734814706,3.88,3.88
0.5999826036650449,3.88,3.88
0.6000350338486191,3.88,3.88
0.6000874640321936,3.881,3.881
0.6001398942157679,3.88,3.88
0.6001910136447528,3.881,3.881
0.6002434438283271,3.881,3.881
0.6002945632573121,3.881,3.881
0.6003469934408865,3.881,3.881
0.6003994236244607,3.881,3.881
0.6004518538080351,3.881,3.881
0.6005042839916095,3.881,3.881
0.6005567141751837,3.881,3.881
0.6006091443587582,3.881,3.881
0.6006615745423325,3.881,3.881
0.6007140047259067,3.881,3.881
0.6007664349094812,3.881,3.881
0.6008188650930555,3.881,3.881
0.6008712952766297,3.881,3.881
0.6009224147056147,3.881,3.881
0.6009748448891892,3.881,3.881
0.6010272750727634,3.881,3.881
0.6010797052563378,3.881,3.881
0.6011321354399122,3.881,3.881
0.6011845656234864,3.881,3.881
0.6012356850524714,3.881,3.881
0.6012881152360459,3.881,3.881
0.6013405454196201,3.881,3.881
0.6013929756031944,3.882,3.882
0.6014454057867689,3.882,3.882
0.6014978359703431,3.882,3.882
0.6015502661539174,3.882,3.882
0.6016026963374919,3.882,3.882
0.6016551265210661,3.882,3.882
0.6017075567046405,3.882,3.882
0.6017599868882149,3.882,3.882
0.6018124170717891,3.882,3.882
0.6018648472553635,3.882,3.882
0.6019172774389379,3.882,3.882
0.6019683968679228,3.882,3.882
0.6020208270514971,3.882,3.882
0.6020732572350714,3.882,3.882
0.6021256874186458,3.882,3.882
0.6021781176022201,3.882,3.882
0.6022305477857944,3.882,3.882
0.6022829779693688,3.882,3.882
0.6023354081529432,3.882,3.882
0.6023878383365174,3.882,3.882
0.6024402685200918,3.882,3.882
0.6024926987036662,3.882,3.882
0.6025438181326511,3.882,3.882
0.6025962483162255,3.882,3.882
0.6026486784997998,3.882,3.882
0.6027011086833741,3.882,3.882
0.6027535388669485,3.883,3.883
0.6028059690505227,3.883,3.883
0.6028583992340971,3.882,3.882
0.6029108294176715,3.883,3.883
0.6029632596012457,3.883,3.883
0.6030156897848201,3.883,3.883
0.6030668092138051,3.883,3.883
0.6031192393973794,3.883,3.883
0.6031716695809538,3.883,3.883
0.6032240997645281,3.883,3.883
0.6032765299481024,3.883,3.883
0.6033289601316768,3.883,3.883
0.6033813903152512,3.883,3.883
0.603432509744236,3.883,3.883
0.6034849399278104,3.883,3.883
0.6035373701113848,3.883,3.883
0.6035898002949591,3.883,3.883
0.6036422304785334,3.883,3.883
0.6036946606621078,3.883,3.883
0.6037470908456821,3.883,3.883
0.6037995210292564,3.883,3.883
0.6038519512128308,3.883,3.883
0.6039043813964051,3.883,3.883
0.6039568115799794,3.883,3.883
0.6040092417635539,3.883,3.883
0.6040616719471281,3.883,3.883
0.6041127913761131,3.883,3.883
0.604163910805098,3.883,3.883
0.6042176517432617,3.884,3.884
0.6042700819268361,3.884,3.884
0.6043225121104103,3.884,3.884
0.6043736315393953,3.884,3.884
0.6044260617229696,3.884,3.884
0.604478491906544,3.884,3.884
0.6045309220901183,3.884,3.884
0.6045833522736926,3.884,3.884
0.604635782457267,3.884,3.884
0.6046882126408414,3.884,3.884
0.6047406428244156,3.884,3.884
0.60479307300799,3.884,3.884
0.604844192436975,3.884,3.884
0.6048966226205493,3.884,3.884
0.6049490528041237,3.884,3.884
0.605001482987698,3.884,3.884
0.6050526024166829,3.884,3.884
0.6051050326002573,3.884,3.884
0.6051574627838316,3.884,3.884
0.6052098929674059,3.884,3.884
0.6052623231509803,3.884,3.884
0.6053147533345546,3.884,3.884
0.6053671835181289,3.884,3.884
0.6054196137017033,3.884,3.884
0.6054720438852776,3.885,3.885
0.605524474068852,3.885,3.885
0.6055769042524263,3.884,3.884
0.6056293344360006,3.885,3.885
0.605681764619575,3.885,3.885
0.6057341948031494,3.885,3.885
0.6057853142321343,3.885,3.885
0.6058364336611193,3.885,3.885
0.6058888638446935,3.885,3.885
0.6059412940282679,3.885,3.885
0.6059937242118423,3.885,3.885
0.6060461543954165,3.885,3.885
0.6060985845789909,3.885,3.885
0.6061510147625653,3.885,3.885
0.6062034449461395,3.885,3.885
0.6062558751297139,3.885,3.885
0.6063083053132883,3.885,3.885
0.6063607354968626,3.885,3.885
0.6064131656804369,3.885,3.885
0.6064655958640113,3.885,3.885
0.6065167152929962,3.885,3.885
0.6065691454765706,3.885,3.885
0.606621575660145,3.885,3.885
0.6066726950891299,3.885,3.885
0.6067251252727042,3.886,3.886
0.6067775554562785,3.885,3.885
0.6068299856398529,3.886,3.886
0.6068811050688379,3.886,3.886
0.6069335352524121,3.886,3.886
0.6069859654359866,3.886,3.886
0.6070383956195609,3.886,3.886
0.6070908258031351,3.886,3.886
0.6071432559867096,3.886,3.886
0.6071956861702839,3.886,3.886
0.6072481163538582,3.886,3.886
0.6073005465374326,3.886,3.886
0.6073529767210069,3.886,3.886
0.6074054069045812,3.886,3.886
0.6074565263335662,3.886,3.886
0.6075089565171405,3.886,3.886
0.6075613867007148,3.886,3.886
0.6076138168842892,3.886,3.886
0.6076662470678635,3.886,3.886
0.6077186772514378,3.886,3.886
0.6077711074350122,3.886,3.886
0.6078235376185865,3.886,3.886
0.6078759678021609,3.886,3.886
0.6079283979857352,3.886,3.886
0.6079808281693095,3.886,3.886
0.6080332583528839,3.886,3.886
0.6080856885364583,3.887,3.887
0.6081381187200325,3.887,3.887
0.6081905489036069,3.887,3.887
0.6082429790871813,3.887,3.887
0.6082954092707555,3.887,3.887
0.6083478394543299,3.887,3.887
0.6084002696379043,3.887,3.887
0.6084526998214785,3.887,3.887
0.608505130005053,3.887,3.887
0.6085575601886273,3.887,3.887
0.6086099903722015,3.887,3.887
0.608662420555776,3.887,3.887
0.6087148507393503,3.887,3.887
0.6087672809229245,3.887,3.887
0.608819711106499,3.887,3.887
0.6088734520446626,3.887,3.887
0.608925882228237,3.887,3.887
0.6089783124118113,3.887,3.887
0.6090294318407963,3.887,3.887
0.6090818620243705,3.887,3.887
0.609134292207945,3.887,3.887
0.6091867223915193,3.887,3.887
0.6092391525750935,3.887,3.887
0.609291582758668,3.887,3.887
0.6093440129422423,3.887,3.887
0.6093964431258165,3.887,3.887
0.609448873309391,3.887,3.887
0.6095013034929653,3.887,3.887
0.6095537336765396,3.888,3.888
0.609606163860114,3.887,3.887
0.609657283289099,3.888,3.888
0.6097084027180839,3.888,3.888
0.6097608329016582,3.888,3.888
0.6098132630852325,3.888,3.888
0.6098656932688069,3.888,3.888
0.6099181234523812,3.888,3.888
0.6099705536359556,3.888,3.888
0.6100229838195299,3.888,3.888
0.6100741032485149,3.888,3.888
0.6101265334320891,3.888,3.888
0.6101802743702529,3.888,3.888
0.6102327045538272,3.888,3.888
0.6102851347374014,3.888,3.888
0.6103375649209759,3.888,3.888
0.6103899951045502,3.888,3.888
0.6104411145335351,3.888,3.888
0.6104935447171095,3.888,3.888
0.6105459749006839,3.888,3.888
0.6105984050842581,3.888,3.888
0.6106508352678326,3.888,3.888
0.6107019546968174,3.888,3.888
0.6107543848803918,3.888,3.888
0.6108068150639661,3.888,3.888
0.6108592452475405,3.888,3.888
0.6109116754311148,3.888,3.888
0.6109641056146891,3.888,3.888
0.6110165357982635,3.889,3.889
0.6110689659818378,3.889,3.889
0.6111213961654121,3.888,3.888
0.6111738263489865,3.889,3.889
0.6112262565325608,3.889,3.889
0.6112786867161352,3.889,3.889
0.6113311168997095,3.889,3.889
0.6113835470832838,3.889,3.889
0.6114359772668582,3.889,3.889
0.6114884074504325,3.889,3.889
0.6115408376340068,3.889,3.889
0.6115932678175812,3.889,3.889
0.6116443872465662,3.889,3.889
0.6116968174301405,3.889,3.889
0.6117492476137147,3.889,3.889
0.6118016777972892,3.889,3.889
0.6118541079808635,3.889,3.889
0.6119065381644379,3.889,3.889
0.6119589683480122,3.889,3.889
0.6120113985315865,3.889,3.889
0.6120638287151609,3.889,3.889
0.6121162588987352,3.889,3.889
0.6121686890823095,3.889,3.889
0.6122211192658839,3.89,3.89
0.6122735494494582,3.89,3.89
0.6123259796330325,3.89,3.89
0.6123784098166069,3.89,3.89
0.6124295292455918,3.89,3.89
0.6124819594291662,3.89,3.89
0.6125343896127405,3.89,3.89
0.6125868197963148,3.89,3.89
0.6126392499798892,3.89,3.89
0.6126916801634635,3.89,3.89
0.6127441103470379,3.89,3.89
0.6127965405306122,3.89,3.89
0.6128489707141865,3.89,3.89
0.6129014008977609,3.89,3.89
0.6129538310813352,3.89,3.89
0.6130062612649095,3.89,3.89
0.6130586914484839,3.89,3.89
0.6131111216320582,3.89,3.89
0.6131635518156326,3.89,3.89
0.6132159819992069,3.89,3.89
0.6132671014281919,3.89,3.89
0.6133195316117661,3.89,3.89
0.6133719617953406,3.89,3.89
0.6134243919789149,3.89,3.89
0.6134768221624891,3.89,3.89
0.6135292523460636,3.89,3.89
0.6135816825296379,3.89,3.89
0.6136341127132121,3.89,3.89
0.6136852321421972,3.89,3.89
0.6137376623257715,3.89,3.89
0.6137900925093458,3.891,3.891
0.6138412119383307,3.89,3.89
0.6138936421219051,3.891,3.891
0.6139460723054795,3.891,3.891
0.6139985024890537,3.891,3.891
0.6140509326726282,3.891,3.891
0.6141033628562025,3.891,3.891
0.6141544822851874,3.891,3.891
0.6142069124687618,3.891,3.891
0.6142593426523362,3.891,3.891
0.6143117728359104,3.891,3.891
0.6143642030194848,3.891,3.891
0.6144166332030592,3.891,3.891
0.6144690633866334,3.891,3.891
0.6145201828156184,3.891,3.891
0.6145726129991927,3.891,3.891
0.6146250431827671,3.891,3.891
0.6146774733663414,3.891,3.891
0.6147299035499157,3.891,3.891
0.6147823337334901,3.891,3.891
0.6148347639170644,3.891,3.891
0.6148871941006389,3.891,3.891
0.6149383135296237,3.891,3.891
0.6149894329586088,3.891,3.891
0.615041863142183,3.891,3.891
0.6150942933257574,3.891,3.891
0.6151467235093317,3.891,3.891
0.615199153692906,3.891,3.891
0.615250273121891,3.892,3.892
0.6153027033054653,3.891,3.891
0.6153551334890397,3.892,3.892
0.615407563672614,3.892,3.892
0.6154599938561883,3.892,3.892
0.6155124240397627,3.892,3.892
0.615564854223337,3.892,3.892
0.6156172844069113,3.892,3.892
0.6156697145904857,3.892,3.892
0.6157221447740601,3.892,3.892
0.6157745749576343,3.892,3.892
0.6158270051412087,3.892,3.892
0.6158781245701936,3.892,3.892
0.615930554753768,3.892,3.892
0.6159829849373424,3.892,3.892
0.6160354151209166,3.892,3.892
0.616087845304491,3.892,3.892
0.6161402754880654,3.892,3.892
0.6161927056716396,3.892,3.892
0.616245135855214,3.892,3.892
0.6162975660387884,3.892,3.892
0.6163499962223626,3.892,3.892
0.616402426405937,3.892,3.892
0.6164548565895114,3.892,3.892
0.6165072867730856,3.893,3.893
0.6165597169566601,3.893,3.893
0.6166121471402344,3.892,3.892
0.6166645773238086,3.892,3.892
0.6167170075073831,3.893,3.893
0.6167681269363681,3.893,3.893
0.6168205571199423,3.893,3.893
0.6168729873035167,3.893,3.893
0.6169254174870911,3.893,3.893
0.616976536916076,3.893,3.893
0.6170289670996503,3.893,3.893
0.6170813972832246,3.893,3.893
0.617133827466799,3.893,3.893
0.6171862576503733,3.893,3.893
0.6172386878339478,3.893,3.893
0.617291118017522,3.893,3.893
0.6173435482010963,3.893,3.893
0.6173959783846708,3.893,3.893
0.617448408568245,3.893,3.893
0.6175008387518193,3.893,3.893
0.6175532689353938,3.893,3.893
0.617605699118968,3.893,3.893
0.6176581293025424,3.893,3.893
0.6177105594861168,3.893,3.893
0.617762989669691,3.893,3.893
0.6178154198532654,3.893,3.893
0.6178678500368397,3.893,3.893
0.617920280220414,3.893,3.893
0.617971399649399,3.893,3.893
0.6180238298329734,3.893,3.893
0.6180762600165477,3.893,3.893
0.618128690200122,3.893,3.893
0.6181811203836964,3.893,3.893
0.6182335505672707,3.894,3.894
0.6182846699962556,3.893,3.893
0.6183371001798299,3.894,3.894
0.6183895303634044,3.894,3.894
0.6184419605469786,3.894,3.894
0.618494390730553,3.894,3.894
0.6185468209141274,3.894,3.894
0.6185979403431123,3.894,3.894
0.6186490597720973,3.894,3.894
0.6187014899556715,3.894,3.894
0.6187539201392459,3.894,3.894
0.6188063503228203,3.894,3.894
0.6188574697518052,3.894,3.894
0.6189098999353795,3.894,3.894
0.6189623301189539,3.894,3.894
0.6190147603025282,3.894,3.894
0.6190671904861026,3.894,3.894
0.619119620669677,3.894,3.894
0.6191720508532512,3.894,3.894
0.6192244810368256,3.894,3.894
0.6192769112204,3.894,3.894
0.6193293414039742,3.894,3.894
0.6193817715875486,3.894,3.894
0.6194355125257123,3.894,3.894
0.6194879427092865,3.894,3.894
0.619540372892861,3.894,3.894
0.6195928030764353,3.894,3.894
0.6196452332600095,3.894,3.894
0.619697663443584,3.894,3.894
0.6197500936271583,3.894,3.894
0.6198025238107325,3.895,3.895
0.6198536432397175,3.894,3.894
0.619906073423292,3.894,3.894
0.6199571928522769,3.895,3.895
0.6200109337904405,3.895,3.895
0.6200633639740148,3.895,3.895
0.6201157941575892,3.895,3.895
0.6201682243411635,3.895,3.895
0.6202193437701485,3.895,3.895
0.6202704631991334,3.895,3.895
0.6203228933827079,3.895,3.895
0.6203753235662821,3.895,3.895
0.6204277537498565,3.895,3.895
0.6204788731788413,3.895,3.895
0.6205299926078263,3.895,3.895
0.6205824227914007,3.895,3.895
0.620634852974975,3.895,3.895
0.62068597240396,3.895,3.895
0.6207384025875343,3.895,3.895
0.6207908327711087,3.895,3.895
0.620843262954683,3.895,3.895
0.6208956931382573,3.895,3.895
0.6209481233218317,3.895,3.895
0.621000553505406,3.895,3.895
0.6210529836889804,3.895,3.895
0.6211054138725547,3.895,3.895
0.621157844056129,3.895,3.895
0.6212102742397034,3.895,3.895
0.6212627044232777,3.896,3.896
0.6213151346068521,3.896,3.896
0.6213675647904264,3.896,3.896
0.6214199949740007,3.896,3.896
0.6214724251575751,3.896,3.896
0.6215261660957387,3.896,3.896
0.621578596279313,3.896,3.896
0.6216310264628874,3.896,3.896
0.6216834566464617,3.896,3.896
0.6217358868300361,3.896,3.896
0.6217883170136104,3.896,3.896
0.6218407471971847,3.896,3.896
0.6218931773807591,3.896,3.896
0.6219456075643335,3.896,3.896
0.6219980377479077,3.896,3.896
0.6220504679314821,3.896,3.896
0.6221028981150565,3.896,3.896
0.6221553282986307,3.896,3.896
0.6222064477276157,3.896,3.896
0.6222588779111901,3.896,3.896
0.6223113080947644,3.896,3.896
0.6223637382783387,3.896,3.896
0.622416168461913,3.896,3.896
0.6224685986454874,3.896,3.896
0.6225223395836511,3.896,3.896
0.6225747697672255,3.896,3.896
0.6226271999507997,3.896,3.896
0.6226796301343741,3.896,3.896
0.6227320603179485,3.896,3.896
0.6227844905015227,3.897,3.897
0.6228369206850971,3.896,3.896
0.6228893508686715,3.897,3.897
0.6229417810522457,3.897,3.897
0.6229942112358202,3.897,3.897
0.6230466414193945,3.897,3.897
0.6230990716029687,3.897,3.897
0.6231515017865432,3.897,3.897
0.6232039319701175,3.897,3.897
0.6232563621536917,3.897,3.897
0.6233087923372662,3.897,3.897
0.6233599117662512,3.897,3.897
0.6234110311952361,3.897,3.897
0.6234621506242211,3.897,3.897
0.6235145808077953,3.897,3.897
0.6235670109913697,3.897,3.897
0.6236207519295334,3.897,3.897
0.6236718713585183,3.897,3.897
0.6237229907875033,3.897,3.897
0.6237767317256668,3.897,3.897
0.6238291619092413,3.897,3.897
0.6238815920928156,3.897,3.897
0.6239340222763898,3.897,3.897
0.6239864524599643,3.897,3.897
0.6240388826435386,3.897,3.897
0.6240913128271129,3.897,3.897
0.6241437430106873,3.897,3.897
0.6241961731942616,3.897,3.897
0.6242486033778359,3.897,3.897
0.624299722806821,3.897,3.897
0.6243508422358058,3.897,3.897
0.6244019616647908,3.898,3.898
0.6244543918483652,3.898,3.898
0.6245068220319395,3.898,3.898
0.6245592522155138,3.898,3.898
0.6246116823990882,3.898,3.898
0.6246641125826625,3.898,3.898
0.6247165427662369,3.898,3.898
0.6247689729498112,3.898,3.898
0.6248214031333855,3.898,3.898
0.6248725225623705,3.898,3.898
0.6249249527459448,3.898,3.898
0.6249760721749298,3.898,3.898
0.625028502358504,3.898,3.898
0.6250809325420784,3.898,3.898
0.6251333627256528,3.898,3.898
0.625185792909227,3.898,3.898
0.6252382230928014,3.898,3.898
0.6252893425217865,3.898,3.898
0.6253404619507714,3.898,3.898
0.6253928921343457,3.898,3.898
0.6254453223179199,3.898,3.898
0.6254977525014944,3.898,3.898
0.6255501826850687,3.898,3.898
0.625602612868643,3.898,3.898
0.6256550430522174,3.898,3.898
0.6257074732357917,3.898,3.898
0.625759903419366,3.898,3.898
0.6258110228483511,3.899,3.899
0.6258634530319254,3.898,3.898
0.6259158832154996,3.899,3.899
0.6259670026444846,3.899,3.899
0.626019432828059,3.899,3.899
0.6260718630116333,3.899,3.899
0.6261242931952076,3.899,3.899
0.626176723378782,3.899,3.899
0.6262291535623563,3.899,3.899
0.6262815837459306,3.899,3.899
0.626334013929505,3.899,3.899
0.6263864441130793,3.899,3.899
0.6264388742966537,3.899,3.899
0.6264899937256385,3.899,3.899
0.626542423909213,3.899,3.899
0.6265948540927873,3.899,3.899
0.6266472842763616,3.899,3.899
0.626699714459936,3.899,3.899
0.6267521446435103,3.899,3.899
0.6268045748270847,3.899,3.899
0.6268556942560697,3.899,3.899
0.6269081244396439,3.899,3.899
0.6269618653778075,3.899,3.899
0.627014295561382,3.899,3.899
0.6270667257449563,3.899,3.899
0.6271191559285305,3.899,3.899
0.627171586112105,3.899,3.899
0.6272240162956793,3.899,3.899
0.6272764464792536,3.9,3.9
0.627328876662828,3.899,3.899
0.6273813068464023,3.9,3.9
0.6274337370299766,3.9,3.9
0.627486167213551,3.9,3.9
0.6275385973971253,3.9,3.9
0.6275910275806996,3.9,3.9
0.627643457764274,3.9,3.9
0.6276958879478484,3.9,3.9
0.6277483181314226,3.9,3.9
0.627800748314997,3.9,3.9
0.6278531784985714,3.9,3.9
0.6279056086821457,3.9,3.9
0.62795803886572,3.9,3.9
0.6280104690492944,3.9,3.9
0.6280628992328687,3.9,3.9
0.628115329416443,3.9,3.9
0.6281677596000174,3.9,3.9
0.6282201897835917,3.9,3.9
0.628272619967166,3.9,3.9
0.6283250501507405,3.9,3.9
0.6283774803343147,3.9,3.9
0.628429910517889,3.9,3.9
0.6284823407014635,3.9,3.9
0.6285347708850377,3.9,3.9
0.628587201068612,3.9,3.9
0.6286396312521865,3.9,3.9
0.6286920614357607,3.9,3.9
0.6287444916193351,3.9,3.9
0.62879561104832,3.9,3.9
0.628846730477305,3.9,3.9
0.6288991606608794,3.9,3.9
0.6289502800898643,3.9,3.9
0.629004021028028,3.901,3.901
0.6290564512116023,3.901,3.901
0.6291088813951766,3.901,3.901
0.629161311578751,3.901,3.901
0.6292137417623254,3.901,3.901
0.6292661719458996,3.901,3.901
0.629318602129474,3.901,3.901
0.6293710323130484,3.901,3.901
0.6294221517420333,3.901,3.901
0.6294745819256076,3.901,3.901
0.6295270121091819,3.901,3.901
0.6295794422927563,3.901,3.901
0.6296318724763306,3.901,3.901
0.6296843026599049,3.901,3.901
0.6297367328434793,3.901,3.901
0.6297891630270536,3.901,3.901
0.629841593210628,3.901,3.901
0.6298940233942023,3.901,3.901
0.6299464535777766,3.901,3.901
0.629998883761351,3.901,3.901
0.6300513139449253,3.901,3.901
0.6301037441284996,3.901,3.901
0.630156174312074,3.901,3.901
0.6302086044956483,3.901,3.901
0.6302610346792227,3.901,3.901
0.6303121541082076,3.901,3.901
0.630364584291782,3.901,3.901
0.6304170144753563,3.901,3.901
0.6304681339043412,3.901,3.901
0.6305205640879156,3.901,3.901
0.6305729942714899,3.901,3.901
0.6306254244550642,3.902,3.902
0.6306778546386387,3.901,3.901
0.6307302848222129,3.902,3.902
0.6307814042511979,3.902,3.902
0.6308338344347723,3.902,3.902
0.6308862646183466,3.902,3.902
0.6309386948019209,3.902,3.902
0.6309911249854953,3.902,3.902
0.6310435551690696,3.902,3.902
0.6310959853526439,3.902,3.902
0.6311484155362183,3.902,3.902
0.6312008457197926,3.902,3.902
0.6312532759033669,3.902,3.902
0.6313057060869414,3.902,3.902
0.6313581362705156,3.902,3.902
0.6314105664540899,3.902,3.902
0.6314616858830748,3.902,3.902
0.6315141160666493,3.902,3.902
0.6315665462502236,3.902,3.902
0.6316189764337978,3.902,3.902
0.6316714066173723,3.902,3.902
0.6317238368009466,3.902,3.902
0.6317762669845209,3.902,3.902
0.6318300079226846,3.902,3.902
0.6318824381062589,3.902,3.902
0.6319348682898334,3.902,3.902
0.6319872984734076,3.902,3.902
0.6320397286569819,3.902,3.902
0.6320921588405564,3.902,3.902
0.6321445890241306,3.902,3.902
0.632197019207705,3.902,3.902
0.6322494493912794,3.902,3.902
0.6323018795748536,3.902,3.902
0.632354309758428,3.902,3.902
0.6324067399420024,3.903,3.903
0.6324591701255766,3.903,3.903
0.6325102895545616,3.903,3.903
0.6325627197381359,3.903,3.903
0.6326151499217103,3.903,3.903
0.6326675801052846,3.903,3.903
0.6327200102888589,3.903,3.903
0.6327724404724333,3.903,3.903
0.6328235599014183,3.903,3.903
0.6328746793304032,3.903,3.903
0.6329271095139775,3.903,3.903
0.6329782289429624,3.903,3.903
